video_id,caption,caption_len_chars,caption_len_words,mean_flow,NOTTA_psnr,NOTTA_ssim,NOTTA_lpips,ADA_psnr,ADA_ssim,ADA_lpips,ADA_NOPROMPT_psnr,ADA_NOPROMPT_ssim,ADA_NOPROMPT_lpips,LORA_R8_TTA_psnr,LORA_R8_TTA_ssim,LORA_R8_TTA_lpips,LORA_R8_TTA_NOPROMPT_psnr,LORA_R8_TTA_NOPROMPT_ssim,LORA_R8_TTA_NOPROMPT_lpips,TL_BARE_R2_psnr,TL_BARE_R2_ssim,TL_BARE_R2_lpips,TL_TIED_R2_psnr,TL_TIED_R2_ssim,TL_TIED_R2_lpips,ADA_dpsnr,ADA_dssim,ADA_dlpips,ADA_NOPROMPT_dpsnr,ADA_NOPROMPT_dssim,ADA_NOPROMPT_dlpips,LORA_R8_TTA_dpsnr,LORA_R8_TTA_dssim,LORA_R8_TTA_dlpips,LORA_R8_TTA_NOPROMPT_dpsnr,LORA_R8_TTA_NOPROMPT_dssim,LORA_R8_TTA_NOPROMPT_dlpips,TL_BARE_R2_dpsnr,TL_BARE_R2_dssim,TL_BARE_R2_dlpips,TL_TIED_R2_dpsnr,TL_TIED_R2_dssim,TL_TIED_R2_dlpips
panda_0044,"['An aerial view of a grassy field with a river running through it.', 'A man in a car wearing sunglasses and a seat belt.', 'A hand holding a book with a picture of a building.']",178,35,1.038864,24.211932,0.728072,0.090741,24.313487,0.728509,0.089088,24.287032,0.728154,0.088970,24.338379,0.730216,0.089152,24.284417,0.728930,0.090064,24.263070,0.729154,0.090749,24.206387,0.728292,0.091009,0.101555,0.000437,-0.001652,0.075100,0.000082,-0.001771,0.126447,0.002144,-0.001589,0.072485,0.000858,-0.000677,0.051138,0.001082,0.000009,-0.005545,0.000220,0.000268
panda_0045,"['It is a screenshot of a computer screen displaying an excel spreadsheet with several columns and rows filled with data.', 'A computer screen showing an excel spreadsheet.', 'An excel spreadsheet in a computer screen.']",220,34,0.113113,10.988507,0.453785,0.503175,11.369221,0.456597,0.489003,12.023187,0.499362,0.466500,11.010440,0.459734,0.503401,11.037193,0.452873,0.499109,11.031307,0.463086,0.503657,11.088424,0.466424,0.498287,0.380714,0.002812,-0.014172,1.034680,0.045577,-0.036675,0.021934,0.005949,0.000226,0.048686,-0.000912,-0.004067,0.042801,0.009301,0.000482,0.099917,0.012639,-0.004888
panda_0046,"['A close up of a blue and white emblem on a car.', 'A close up of the rear end of a black corvette.', 'A black sports car with white rims parked in front of a building.']",171,36,3.783203,17.219355,0.677606,0.366326,16.527048,0.653519,0.396533,17.277552,0.653761,0.387705,17.101800,0.683354,0.378729,16.689699,0.673534,0.379328,17.785462,0.688036,0.358802,17.974289,0.690090,0.348373,-0.692307,-0.024086,0.030207,0.058197,-0.023845,0.021379,-0.117555,0.005749,0.012403,-0.529656,-0.004071,0.013002,0.566107,0.010430,-0.007524,0.754934,0.012485,-0.017953
panda_0047,"['A cartoon drawing of two trees with faces on them.', 'A video game screen showing a group of people in the middle of a forest.', 'A computer screen showing a game of league of legends.']",188,35,2.724191,10.510370,0.725327,0.525495,10.298987,0.728959,0.530365,10.461112,0.731541,0.526763,10.414643,0.719841,0.530980,10.688328,0.729811,0.521900,10.525569,0.725794,0.525565,10.455034,0.723242,0.528640,-0.211383,0.003632,0.004870,-0.049258,0.006214,0.001268,-0.095727,-0.005485,0.005485,0.177958,0.004484,-0.003595,0.015199,0.000467,0.000069,-0.055336,-0.002085,0.003145
panda_0048,"['A busy street in a city with people on motorcycles, cars, and signs on the buildings.', 'There is a street with shops and people selling various goods.', 'There are two men sitting at a table in an outdoor restaurant, one of them is wearing a white hat.']",257,47,1.317334,17.234223,0.595200,0.280722,17.231790,0.594713,0.283827,17.231889,0.595350,0.280733,17.278304,0.597579,0.278843,17.262318,0.595117,0.282070,17.241081,0.596640,0.279269,17.250265,0.595506,0.280270,-0.002434,-0.000487,0.003105,-0.002334,0.000150,0.000012,0.044081,0.002378,-0.001879,0.028094,-0.000083,0.001348,0.006858,0.001440,-0.001453,0.016042,0.000306,-0.000452
panda_0049,"['A close up of a table with tools on it.', 'A close up of a filter sitting on top of a table.', 'There is a black plastic bottle on a table, and the camera zooms in to show the details of the bottle.']",202,43,0.710241,15.608034,0.468937,0.270779,15.632084,0.469597,0.268807,15.628581,0.469263,0.269881,15.614842,0.468976,0.271521,15.614120,0.468951,0.271771,15.604745,0.468757,0.271294,15.601481,0.468753,0.271145,0.024050,0.000660,-0.001972,0.020547,0.000326,-0.000898,0.006808,0.000039,0.000743,0.006087,0.000014,0.000993,-0.003288,-0.000180,0.000515,-0.006553,-0.000185,0.000366
panda_0050,"['A television news screen showing bottles of soda in a store.', 'A weather forecast is shown on a tv screen.', 'The cbsla news logo on a blue background.']",156,28,8.595535,11.116377,0.403066,0.667718,11.321062,0.390096,0.673692,11.425485,0.409050,0.650703,11.045197,0.396120,0.671144,11.179724,0.400243,0.669516,11.149368,0.401611,0.671140,11.167924,0.403848,0.667493,0.204685,-0.012970,0.005975,0.309108,0.005984,-0.017014,-0.071180,-0.006946,0.003426,0.063347,-0.002823,0.001798,0.032991,-0.001454,0.003422,0.051547,0.000783,-0.000225
panda_0051,"['There are different tools for car detailing on a table.', 'A bunch of different types of power tools on a table.', 'A mechanic is cleaning and polishing a ferrari car in a workshop.']",185,33,5.131635,16.449200,0.647107,0.109023,16.498103,0.648522,0.108255,16.493928,0.648399,0.108415,16.454530,0.647206,0.108993,16.453334,0.647379,0.108911,16.444930,0.646885,0.109157,16.441498,0.646791,0.109167,0.048903,0.001415,-0.000769,0.044728,0.001293,-0.000608,0.005330,0.000099,-0.000030,0.004134,0.000273,-0.000112,-0.004270,-0.000222,0.000134,-0.007702,-0.000315,0.000144
panda_0052,"['The person is holding a smartphone with a game on the screen, the game appears to be need for speed shift and the person is reviewing it.', 'A person is playing a racing game on a smartphone.', 'A person is playing a racing game on a smartphone.']",249,47,5.581718,18.699784,0.696502,0.524949,19.047697,0.710826,0.537582,18.456796,0.686848,0.556490,18.348346,0.688192,0.546554,18.706259,0.688681,0.528870,19.269060,0.727568,0.483875,18.758363,0.697235,0.524693,0.347913,0.014323,0.012634,-0.242988,-0.009655,0.031541,-0.351438,-0.008310,0.021606,0.006474,-0.007821,0.003922,0.569276,0.031066,-0.041073,0.058579,0.000732,-0.000256
panda_0053,"['A man sitting on a yellow box under a white truck.', 'A mechanic is working on a white sports car in a garage.', 'A black and white poster with a subscribe button.']",167,32,0.490137,26.669885,0.799708,0.210580,26.522661,0.795108,0.221104,26.637375,0.799911,0.207358,26.656573,0.797213,0.215678,26.669541,0.797472,0.212305,26.668866,0.799381,0.209697,26.648743,0.798392,0.212352,-0.147225,-0.004600,0.010524,-0.032511,0.000203,-0.003221,-0.013313,-0.002495,0.005099,-0.000345,-0.002236,0.001725,-0.001020,-0.000327,-0.000883,-0.021143,-0.001316,0.001772
panda_0054,"['A person is putting blue flowers into a basket.', 'A blurry image of a person putting something in a basket.', 'A basket filled with blue flowers sitting on a table.']",169,30,2.051326,17.890776,0.722248,0.248180,17.957497,0.717868,0.243816,17.880020,0.718509,0.246839,17.894060,0.716398,0.251739,17.907025,0.719316,0.248937,17.920934,0.724915,0.248647,17.877836,0.723070,0.248540,0.066721,-0.004380,-0.004365,-0.010756,-0.003739,-0.001342,0.003284,-0.005850,0.003559,0.016249,-0.002932,0.000756,0.030157,0.002667,0.000467,-0.012941,0.000822,0.000360
panda_0055,"['A video showing how to draw a sonic character.', 'A green room with cartoon characters on it.', 'A picture of a dog with a sign that says 750 megabytes.']",156,29,2.192689,13.101390,0.705139,0.381825,13.111726,0.706040,0.379375,13.172792,0.712062,0.365175,13.165167,0.711671,0.363095,12.967690,0.697943,0.389950,13.008635,0.705204,0.364866,13.131176,0.711553,0.366793,0.010336,0.000901,-0.002450,0.071403,0.006923,-0.016650,0.063778,0.006532,-0.018730,-0.133700,-0.007196,0.008125,-0.092755,0.000065,-0.016959,0.029787,0.006414,-0.015032
panda_0056,"['A close up of three fluorescent lights in a dark room.', 'A picture of a lamp with a red arrow pointing to it.', 'There is a light source shining on the surface of a white object, which appears to be a piece of machinery or equipment.']",238,46,1.687711,15.423816,0.680288,0.323860,15.336627,0.677520,0.325001,15.306278,0.677615,0.324166,15.406713,0.679026,0.323684,15.396483,0.678308,0.325254,15.386906,0.679120,0.324218,15.370174,0.678754,0.324805,-0.087190,-0.002768,0.001140,-0.117539,-0.002673,0.000305,-0.017103,-0.001262,-0.000176,-0.027333,-0.001981,0.001393,-0.036911,-0.001168,0.000358,-0.053642,-0.001534,0.000944
panda_0057,"['A man is playing a game on a computer screen.', 'The person is playing a video game and is in a spaceship.', 'The user is interacting with a graphical user interface on a computer.']",184,34,0.133747,16.667153,0.728704,0.307112,15.721189,0.736626,0.291206,15.665551,0.734812,0.301619,16.211142,0.719846,0.311516,15.984943,0.723595,0.306073,16.332859,0.729677,0.305949,16.639090,0.741853,0.291938,-0.945965,0.007922,-0.015906,-1.001603,0.006108,-0.005492,-0.456012,-0.008858,0.004404,-0.682211,-0.005109,-0.001039,-0.334295,0.000973,-0.001163,-0.028063,0.013149,-0.015174
panda_0058,"[""A close up of a person's hand holding a skateboard."", 'A person is sitting at a table with a can of wicked awesome ipa beer in front of them.', 'There is a person kneeling on the ground in front of a black car that is parked on the side of the road.']",253,52,6.204083,32.110089,0.927505,0.044801,32.099659,0.926743,0.044376,32.036291,0.926434,0.044713,32.099463,0.927133,0.044914,32.022929,0.926608,0.045200,32.079824,0.927764,0.044695,32.102944,0.927688,0.044626,-0.010430,-0.000762,-0.000425,-0.073798,-0.001071,-0.000088,-0.010626,-0.000373,0.000113,-0.087160,-0.000897,0.000399,-0.030265,0.000259,-0.000106,-0.007145,0.000183,-0.000175
panda_0059,"['A child is cracking eggs into a bowl on a kitchen counter.', 'A young boy is standing in front of a kitchen counter. he is wearing an orange shirt and holding a tray with muffins on it.', 'A young boy in a kitchen is holding a bottle of food in his hand.']",258,52,0.208655,21.276322,0.749991,0.289569,21.437289,0.742305,0.305027,21.533130,0.754259,0.282398,21.597295,0.754794,0.270021,21.504431,0.756728,0.275138,21.681909,0.757117,0.265923,21.616574,0.758066,0.266719,0.160966,-0.007686,0.015458,0.256807,0.004269,-0.007171,0.320973,0.004803,-0.019548,0.228109,0.006737,-0.014431,0.405586,0.007126,-0.023646,0.340251,0.008075,-0.022850
panda_0060,"['A turtle is sitting on a light-colored background and looking around.', 'A couple of guinea pigs sitting on a blanket.', 'A small brown guinea pig is sitting on a bed of hay in an enclosure.']",194,35,0.603083,17.732043,0.533822,0.153923,17.914585,0.538218,0.152547,17.937986,0.538730,0.152413,17.727399,0.533909,0.154538,17.728334,0.533964,0.154500,17.722705,0.533143,0.154193,17.742098,0.534482,0.153847,0.182542,0.004396,-0.001375,0.205943,0.004908,-0.001510,-0.004644,0.000087,0.000615,-0.003709,0.000142,0.000578,-0.009338,-0.000679,0.000270,0.010055,0.000661,-0.000075
panda_0061,"['A screen shot of a video game with a man in a headset.', 'A video game screen showing a man wearing headphones.', 'A video game screen showing a man with headphones on.']",172,32,9.811963,15.554219,0.820330,0.249829,15.436288,0.820562,0.249325,15.469229,0.820606,0.250833,15.543570,0.820256,0.250282,15.565902,0.819421,0.255140,15.559109,0.820553,0.250467,15.573047,0.820692,0.246469,-0.117931,0.000232,-0.000504,-0.084990,0.000276,0.001005,-0.010649,-0.000074,0.000454,0.011683,-0.000909,0.005312,0.004890,0.000223,0.000638,0.018828,0.000362,-0.003359
panda_0062,"['A tv show with a bunch of food on a counter.', 'Three people standing in a kitchen preparing food.', 'Three people in a kitchen preparing food.']",147,26,0.260371,7.625205,0.343613,0.794419,7.585684,0.344208,0.793385,7.686575,0.343813,0.791432,7.617632,0.342477,0.795673,7.643192,0.345044,0.788047,7.609427,0.344218,0.794137,7.626824,0.344083,0.790905,-0.039521,0.000595,-0.001034,0.061370,0.000200,-0.002987,-0.007573,-0.001136,0.001255,0.017986,0.001431,-0.006372,-0.015779,0.000605,-0.000282,0.001619,0.000470,-0.003514
panda_0063,"[""There is a bag of teddy graham's honey on a table."", 'There is a bottle of water and some snacks on a table.', 'A close up of a pink and white electronic device.']",165,33,2.370459,14.108441,0.499754,0.475553,13.938397,0.489470,0.489686,14.017233,0.496602,0.493524,14.083975,0.495575,0.489716,14.065540,0.495011,0.491206,14.111952,0.497722,0.488145,14.037594,0.492308,0.486203,-0.170043,-0.010284,0.014134,-0.091207,-0.003152,0.017972,-0.024466,-0.004179,0.014164,-0.042900,-0.004743,0.015653,0.003511,-0.002032,0.012592,-0.070847,-0.007446,0.010650
panda_0064,"['The user is browsing a wireless charging pad on a computer screen.', 'A close up of a computer screen with icons on it.', 'The person is sitting at a desk in front of a computer with two monitors, one of which has a green phone case on it.']",243,48,1.674547,17.104988,0.724607,0.231390,17.142470,0.725187,0.232202,17.084263,0.724178,0.231564,17.132399,0.724432,0.231572,17.105967,0.724750,0.231002,17.079377,0.725024,0.231944,17.123661,0.725122,0.231499,0.037481,0.000579,0.000811,-0.020725,-0.000430,0.000173,0.027411,-0.000176,0.000182,0.000978,0.000143,-0.000388,-0.025611,0.000416,0.000553,0.018673,0.000514,0.000108
panda_0065,"['A pregnant woman with a basket of fruits and vegetables in front of her.', 'A woman in a pink sari is sitting in front of a painting of a bowl of fruit.', 'A black background with the words subscribe on it.']",210,41,1.725479,18.776575,0.561604,0.354050,19.378382,0.571381,0.341746,19.266123,0.569709,0.343065,18.537644,0.558697,0.358376,18.294934,0.554476,0.362800,18.468849,0.558995,0.358728,18.515038,0.559808,0.358220,0.601807,0.009777,-0.012304,0.489548,0.008105,-0.010985,-0.238931,-0.002907,0.004327,-0.481641,-0.007128,0.008750,-0.307726,-0.002609,0.004678,-0.261537,-0.001796,0.004170
panda_0066,"['Two women sitting at a table looking at something.', 'A doctor examining a baby with a stethoscope.', 'A nyu flag hanging from a building.']",142,24,0.137680,24.099859,0.919616,0.038028,24.019599,0.914736,0.039990,24.026824,0.915545,0.039874,24.084244,0.918659,0.038429,24.035191,0.916544,0.039704,24.050383,0.916928,0.039301,24.076418,0.918680,0.038466,-0.080260,-0.004880,0.001962,-0.073035,-0.004071,0.001846,-0.015615,-0.000957,0.000401,-0.064668,-0.003072,0.001676,-0.049477,-0.002688,0.001273,-0.023441,-0.000936,0.000438
panda_0067,"['A man wearing a suit and tie is talking into a microphone.', 'A team of basketball players are playing a game of basketball in front of a crowd.', 'A basketball player dunks the ball into the hoop.']",201,37,0.155475,22.235152,0.873779,0.091160,22.294843,0.873978,0.090023,22.287263,0.873746,0.090482,22.240767,0.873499,0.091715,22.240123,0.873548,0.091605,22.242102,0.873650,0.091229,22.232684,0.873648,0.091082,0.059691,0.000199,-0.001137,0.052110,-0.000033,-0.000678,0.005615,-0.000280,0.000555,0.004970,-0.000231,0.000445,0.006950,-0.000129,0.000069,-0.002468,-0.000131,-0.000078
panda_0068,"['A person is holding a plastic cup in their hand with a red fish in it.', 'A hand holding a burger king cup with a straw in it.', 'A car is driving on a road with trees and buildings in the background.']",204,42,10.152231,10.361621,0.583541,0.636082,10.112954,0.583557,0.639928,10.159366,0.584058,0.641028,10.401483,0.586576,0.629019,10.318943,0.581807,0.638243,10.433743,0.585903,0.636747,10.411124,0.587461,0.630846,-0.248667,0.000016,0.003846,-0.202255,0.000517,0.004946,0.039862,0.003035,-0.007062,-0.042678,-0.001734,0.002162,0.072122,0.002362,0.000665,0.049502,0.003920,-0.005235
panda_0069,"['A person is standing in front of a counter in a coffee shop.', 'A person holding a red tool near a bunch of yellow wires.', 'The person is checking the oil levels of an onan generator and advises to use it once in a while to keep it running properly.']",254,50,1.403840,20.237506,0.762118,0.259297,20.234744,0.761908,0.261772,20.225789,0.761881,0.261804,20.198221,0.761046,0.262815,20.213075,0.761706,0.260079,20.221949,0.761839,0.260801,20.221670,0.761994,0.260348,-0.002762,-0.000210,0.002475,-0.011717,-0.000237,0.002507,-0.039286,-0.001072,0.003519,-0.024432,-0.000412,0.000783,-0.015557,-0.000279,0.001505,-0.015836,-0.000124,0.001051
panda_0070,"['A man is cooking corn on the cob in a kitchen.', 'A person is cooking food on a stove with a gas burner.', 'A chef in a kitchen preparing food in a bowl.']",157,33,8.000900,18.052004,0.878781,0.085786,17.978491,0.878663,0.088788,18.002693,0.879336,0.088199,18.017798,0.877516,0.087822,18.078201,0.878294,0.086532,18.074832,0.879016,0.085436,18.036064,0.878650,0.085925,-0.073512,-0.000119,0.003002,-0.049311,0.000555,0.002413,-0.034206,-0.001265,0.002035,0.026198,-0.000488,0.000746,0.022829,0.000235,-0.000351,-0.015939,-0.000132,0.000138
panda_0071,"['A fish is placed in a plastic bag with water.', 'A person is holding a plastic bag in their hand.', 'A person rolling up a newspaper on a rug.']",146,29,0.588290,22.960853,0.642714,0.188237,22.969382,0.645965,0.175418,22.947860,0.645570,0.175319,23.000284,0.641780,0.193722,22.948416,0.641457,0.193230,22.982449,0.642888,0.192471,22.921056,0.641937,0.188538,0.008529,0.003251,-0.012819,-0.012994,0.002856,-0.012919,0.039430,-0.000934,0.005484,-0.012437,-0.001257,0.004992,0.021595,0.000174,0.004233,-0.039798,-0.000777,0.000301
panda_0072,"['A close up of a bmw car on a brick road.', 'A car is driving on a road and passing by houses with trees in the background.', 'The trunk of a car is open, revealing various items such as boxes, bags, and a camera.']",216,44,0.886324,15.226734,0.401357,0.335407,15.259728,0.402593,0.334589,15.265337,0.403226,0.333662,15.250954,0.402888,0.334528,15.226952,0.401204,0.336007,15.243640,0.402073,0.335247,15.224433,0.401491,0.335408,0.032994,0.001236,-0.000818,0.038603,0.001869,-0.001745,0.024220,0.001531,-0.000879,0.000219,-0.000152,0.000600,0.016907,0.000716,-0.000160,-0.002300,0.000134,0.000001
panda_0073,"['A drone is taking off and flying over a river.', 'A red helicopter is flying in the sky on a cloudy day.', 'There is a helicopter flying in the sky, and there is a mountain in the background.']",195,38,7.130259,14.487112,0.509190,0.398363,14.629845,0.511277,0.392778,14.861446,0.515533,0.386933,14.710521,0.507544,0.404778,14.508649,0.511728,0.394355,14.606554,0.508700,0.407652,14.416508,0.508072,0.396806,0.142733,0.002086,-0.005585,0.374334,0.006342,-0.011429,0.223409,-0.001647,0.006415,0.021537,0.002537,-0.004008,0.119442,-0.000490,0.009289,-0.070604,-0.001118,-0.001556
panda_0074,"['A diagram showing the structure of a neuron.', 'It is a video about the nervous system, specifically about the structure and function of neurons.', 'A diagram showing the structure of a neuron.']",197,32,0.149691,35.021155,0.990093,0.016400,34.852870,0.989306,0.023805,26.192662,0.945302,0.322871,35.007019,0.990020,0.016637,34.859551,0.989745,0.018299,35.028346,0.990099,0.016317,35.046682,0.990110,0.016225,-0.168286,-0.000787,0.007405,-8.828493,-0.044792,0.306471,-0.014137,-0.000073,0.000237,-0.161605,-0.000349,0.001898,0.007191,0.000006,-0.000084,0.025526,0.000017,-0.000175
